time,field,writeheader
-48.34237237123169,-0.12426596312327688,true
-48.40665744087429,-0.1260600980961762,true
-48.47094251051699,-0.1272948598872131,true
-48.53522758015949,-0.12798899489833757,true
-48.59951264980219,-0.128163160703853,true
-48.66379771944479,-0.12783962753215783,true
-48.72808278908739,-0.12704198005837788,true
-48.79236785873009,-0.12579482256669303,true
-48.85665292837269,-0.12412349043766654,true
-48.92093799801529,-0.12205377078492088,true
-48.98522306765679,-0.11961163490862532,true
-49.04950813729949,-0.11682298505220899,true
-49.11379320694209,-0.11371341774549451,true
-49.17807827658469,-0.11030800579421439,true
-49.24236334622729,-0.10663110073499155,true
-49.306648415869994,-0.10270615731882393,true
-49.37093348551259,-0.09855558131754172,true
-49.43521855515519,-0.094200601669334,true
-49.49950362479789,-0.08966116769406965,true
-49.56378869444039,-0.08495587181961965,true
-49.62807376408309,-0.0801018979696033,true
-49.69235883372569,-0.0751149954737961,true
-49.75664390336829,-0.07000947807769863,true
-49.82092897301099,-0.0647982473502511,true
-49.88521404265349,-0.059492839521093244,true
-49.94949911229619,-0.054103494523704415,true
-50.01378418193879,-0.04863924578066737,true
-50.07806925158139,-0.043108029044503685,true
-50.14235432122409,-0.03751680840413451,true
-50.20663939086669,-0.03187171738499069,true
-50.27092446050929,-0.026178212911823928,true
-50.33520953015189,-0.020441239768877132,true
-50.399494599794494,-0.014665403083487173,true
-50.46377966943719,-0.00885514627743146,true
-50.52806473907979,-0.003014931876122114,true
-50.59234980872239,0.0028505774604298496,true
-50.65663487836499,0.008736340318916768,true
-50.72091994800759,0.0146367629301433,true
-50.78520501765029,0.02054553312839396,true
-50.84949008729289,0.02645546433342056,true
-50.91377515693549,0.0323583519042227,true
-50.978060226578194,0.038244844077119616,true
-51.04234529622069,0.04410432954012745,true
-51.10663036586339,0.0499248435129731,true
-51.17091543550599,0.05569299399900019,true
-51.23520050514859,0.06139390965377259,true
-51.29948557479129,0.0670112104775465,true
-51.36377064443389,0.07252700228731997,true
-51.42805571407649,0.07792189566133852,true
-51.49234078371799,0.08317504977736727,true
-51.556625853361794,0.08826424128838545,true
-51.62091092300439,0.09316595809837694,true
-51.68519599264589,0.09785551761936419,true
-51.74948106228849,0.10230720881154345,true
-51.81376613193119,0.10649445703410812,true
