time,current
112.22024440488808,1.036920506439948e-7
112.23224464489292,1.0182290341748871e-7
112.24424488489768,9.947547233374664e-8
112.25624512490252,9.706018652780723e-8
112.26824536490729,9.501388881814135e-8
112.28024560491211,9.338487440674615e-8
112.29224584491695,9.179457387591266e-8
112.30424608492167,8.981977759459138e-8
112.31624632492651,8.744315233849637e-8
112.32824656493128,8.51083840020296e-8
112.3402468049361,8.326383412525836e-8
112.35224704494087,8.186338026484536e-8
112.3642472849457,8.041169105933505e-8
112.37624752495054,7.850270434728582e-8
112.38824776495531,7.626833122324035e-8
112.40024800496012,7.426769800672952e-8
112.41224824496489,7.286634741393564e-8
112.4242484849697,7.180744943260263e-8
112.43624872497453,7.055248330877595e-8
112.4482489649793,6.88889100621595e-8
112.46024920498411,6.704736422388599e-8
112.47224944498888,6.54351862936019e-8
112.48424968499371,6.432343129064483e-8
112.49624992499848,6.356797811513488e-8
112.5082501650033,6.268090768699192e-8
112.52025040500814,6.13781946304467e-8
112.53225064501291,5.993746168013162e-8
112.5442508850177,5.885679234249343e-8
112.55625112502247,5.829807994617832e-8
112.5682513650273,5.796282420830074e-8
112.58025160503213,5.740806735149494e-8
112.5922518450369,5.648543614578248e-8
112.60425208504174,5.552070352815851e-8
112.6162523250465,5.4948830812012684e-8
112.62825256505131,5.480609780223104e-8
112.64025280505608,5.476996645714506e-8
112.65225304506092,5.4555537039289574e-8
112.66425328506573,5.408700654758081e-8
112.67625352507049,5.3518160864876134e-8
112.6882537650753,5.318462449659135e-8
112.70025400508007,5.3257544488896935e-8
112.7122542450849,5.347123595729475e-8
112.72425448508967,5.344831138660206e-8
112.73625472509451,5.316459658775161e-8
112.74825496509933,5.2901599092576937e-8
112.7602552051041,5.290159995685717e-8
112.7722554451089,5.317261692128318e-8
112.78425568511366,5.349974833751174e-8
112.7962559251185,5.364629630686947e-8
112.80825616512332,5.361711642525497e-8
112.82025640512809,5.362406250517136e-8
112.83225664513293,5.379545974034906e-8
112.8442568851377,5.409815514329868e-8
112.85625712514253,5.445640202270892e-8
112.86825736514727,5.4752443850103394e-8
112.88025760515211,5.4883221989733776e-8
112.89225784515692,5.494385567793635e-8
112.90425808516169,5.512614449234141e-8
112.91625832516652,5.543263574447978e-8
112.92825856517126,5.57197289783323e-8
112.9402588051761,5.592030033308986e-8
112.95225904518094,5.605765134000785e-8
112.9642592851857,5.61728177854389e-8
112.97625952519053,5.630394204035372e-8
112.9882597651953,5.6449340260306507e-8
113.00026000520013,5.6579999931178415e-8
113.0122602452049,5.6705496179729396e-8
113.0242604852097,5.684191125527047e-8
113.03626072521452,5.694409157803743e-8
113.04826096521928,5.69637665089548e-8
113.06026120522412,5.693015773642586e-8
113.07226144522889,5.690826041332356e-8
113.08426168523373,5.692895015642089e-8
113.0962619252385,5.698149733158053e-8
113.1082621652433,5.700867809170164e-8
113.12026240524816,5.692081453905466e-8
113.13226264525288,5.669311714528194e-8
113.14426288525772,5.6430682250680045e-8
113.15626312526248,5.627514240579456e-8
113.1682633652673,5.624896762506339e-8
113.18026360527215,5.62103753097696e-8
113.1922638452769,5.5983163846964326e-8
113.20426408528174,5.5547766868766576e-8
113.2162643252865,5.507032615789446e-8
